"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"325","HOLLISTER",559900,565800,447920,2341.96551689629,643.885,2985.85051689629,119434.020675851,0.285813453443774,452640,2366.6442033576,650.67,3017.3142033576,120692.568134304,0.277117972494143,521000,416800,2179.25349938019,599.15,2778.40349938019,111136.139975207,0.272528777378173
"326","HOMELAND",320000,357500,256000,1338.5050284101,368,1706.5050284101,68260.2011364038,0.281501134267491,286000,1495.3610864269,411.125,1906.4860864269,76259.4434570761,0.234932098278331,267000,213600,1116.81513307967,307.05,1423.86513307967,56954.6053231869,0.343320346456165
"327","HOPLAND",440000,975000,352000,1840.44441406388,506,2346.44441406388,93857.7765625552,0.189483698116245,780000,4078.25750843701,1121.25,5199.50750843701,207980.30033748,0.0299202014992032,455000,364000,1903.1868372706,523.25,2426.4368372706,97057.4734908242,0.138946188560577
"328","HUGHSON",347000,355000,277600,1451.4413901822,399.05,1850.4913901822,74019.6556072879,0.457115724082475,284000,1484.90401589245,408.25,1893.15401589245,75726.160635698,0.443435323288308,345000,276000,1443.07573375463,396.75,1839.82573375463,73593.0293501853,0.425882842112676
"329","HUMBOLDT HILL",3e+05,326500,240000,1254.84846413446,345,1599.84846413446,63993.9385653786,0.422462360577077,261200,1365.69341179968,375.475,1741.16841179967,69646.736471987,0.368360644994548,352500,282000,1474.446945358,405.375,1879.821945358,75192.8778143198,0.277870149845882
"330","HUNTINGTON BEACH",775000,785888,620000,3241.6918656807,891.25,4132.9418656807,165317.674627228,0.23959544576277,628710.4,3287.23449927235,903.7712,4191.00569927235,167640.227970894,0.232437742502675,785000,628000,3283.52014781851,902.75,4186.27014781851,167450.805912741,0.207506529983618
"331","HUNTINGTON PARK",380000,275000,304000,1589.47472123699,437,2026.47472123699,81058.9888494795,0.180191146612829,220000,1150.27775878993,316.25,1466.52775878993,58661.110351597,0.316980766528662,405000,324000,1694.04542658153,465.75,2159.79542658153,86391.817063261,0.131882360255603
"332","HYDESVILLE",312500,615865,250000,1307.13381680673,359.375,1666.50881680673,66660.3526722693,0.433816943357778,492692,2576.05749788057,708.24475,3284.30224788057,131372.089915223,0.175921637733759,330000,264000,1380.33331054791,379.5,1759.83331054791,70393.3324219164,0.380701168029611
"333","IMPERIAL",280500,226000,224400,1173.28331396572,322.575,1495.85831396572,59834.332558629,0.672126763021859,180800,945.31917631463,259.9,1205.21917631463,48208.7670525852,0.747358739137969,552000,441600,2308.92117400741,634.8,2943.72117400741,117748.846960297,0.258861243466879
"334","IMPERIAL BEACH",590000,610000,472000,2467.86864613111,678.5,3146.36864613111,125854.745845245,0.0986504643391296,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.0903431244054267,552000,441600,2308.92117400741,634.8,2943.72117400741,117748.846960297,0.125815992481766
"335","INDIAN WELLS",625000,735500,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.387676615714606,588400,3076.47015123633,845.825,3922.29515123633,156891.806049453,0.327738610484376,630000,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.291611385224198
"336","INDIO",325000,320762.5,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.406274733305981,256610,1341.6944349231,368.876875,1710.5713099231,68422.8523969241,0.411011149579502,292625,234100,1224.00010605782,336.51875,1560.51885605782,62420.754242313,0.419115619645425
"337","INGLEWOOD",510000,510000,408000,2133.24238902859,586.5,2719.74238902859,108789.695561144,0.152402098950992,408000,2133.24238902859,586.5,2719.74238902859,108789.695561144,0.150813959384409,5e+05,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.143300607589747
"338","INVERNESS",1215000,1432500,972000,5082.13627974458,1397.25,6479.38627974458,259175.451189783,0.129893799524532,1146000,5991.90141624207,1647.375,7639.27641624207,305571.056649683,0.119219737414901,1372000,1097600,5738.84030930828,1577.8,7316.64030930828,292665.612372331,0.133905292743966
"339","IONE",336000,404500,268800,1405.4302798306,386.4,1791.8302798306,71673.211193224,0.428964151804131,323600,1691.95401247464,465.175,2157.12901247464,86285.1604989854,0.351476295150316,296250,237000,1239.16285833278,340.6875,1579.85035833278,63194.0143333113,0.463029973524418
"340","IRVINE",850000,859000,680000,3555.40398171431,977.5,4532.90398171431,181316.159268573,0.246704585465099,687200,3593.04943563835,987.85,4580.89943563835,183235.977425534,0.240097613087557,806750,645400,3374.49666146826,927.7625,4302.25916146826,172090.366458731,0.235572487492722
"341","ISLETON",329000,305000,263200,1376.15048233413,378.35,1754.50048233413,70180.0192933651,0.322030004453895,244000,1275.76260520337,350.75,1626.51260520337,65060.5042081349,0.351074866270087,333000,266400,1392.88179518925,382.95,1775.83179518925,71033.2718075702,0.304135846566281
"342","IVANHOE",170000,110000,136000,711.080796342863,195.5,906.580796342863,36263.2318537145,0.471716375087272,88000,460.11110351597,126.5,586.61110351597,23464.4441406388,0.656788248726642,120000,96000,501.939385653786,138,639.939385653786,25597.5754261514,0.641605551767252
"343","JACKSON",425900,385000,340720,1781.46653624956,489.785,2271.25153624956,90850.0614499824,0.305032672863298,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.351606813497386,325000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.397830262324208
"344","JAMUL",622500,615000,498000,2603.81056307901,715.875,3319.68556307901,132787.422523161,0.516997092063769,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.52143571065824,631000,504800,2639.36460289616,725.65,3365.01460289616,134600.584115846,0.455332247944898
"345","JANESVILLE",229000,241500,183200,957.867660955974,263.35,1221.21766095597,48848.706438239,0.740445661191625,193200,1010.15301362824,277.725,1287.87801362824,51515.1205451297,0.71954008382846,245950.5,196760.4,1028.76869059368,282.843075,1311.61176559368,52464.4706237471,0.661673572593158
"346","JENNER",785000,642500,628000,3283.52014781851,902.75,4186.27014781851,167450.805912741,0.0845762410544194,514000,2687.46712735464,738.875,3426.34212735464,137053.685094186,0.138440065020965,675000,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.187521789883152
"347","JOSHUA TREE",191200,193500,152960,799.756754475032,219.88,1019.63675447503,40785.4701790013,0.542607337964613,154800,809.377259366729,222.525,1031.90225936673,41276.0903746692,0.536395500975213,187500,150000,784.28029008404,215.625,999.90529008404,39996.2116033616,0.533699882587193
"348","JULIAN",4e+05,395000,320000,1673.13128551262,460,2133.13128551262,85325.2514205048,0.292314338217596,316000,1652.21714444371,454.25,2106.46714444371,84258.6857777484,0.297238910257421,366500,293200,1533.00654035094,421.475,1954.48154035094,78179.2616140374,0.356036482299607
"349","JUNE LAKE",630000,862500,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.141854472182846,690000,3607.68933438658,991.875,4599.56433438658,183982.573375463,0.066838911046265,420000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.27884828421377
"350","KELSEYVILLE",281250,3e+05,225000,1176.42043512606,323.4375,1499.85793512606,59994.3174050424,0.438187809931453,240000,1254.84846413446,345,1599.84846413446,63993.9385653786,0.411842075044521,269250,215400,1126.22649656068,309.6375,1435.86399656068,57434.5598624272,0.432604886804038
"351","KENSINGTON",1e+06,1335000,8e+05,4182.82821378155,1150,5332.82821378155,213313.128551262,0.354272345240824,1068000,5584.07566539836,1535.25,7119.32566539836,284773.026615935,0.240622828249149,1062500,850000,4444.25497714289,1221.875,5666.12997714289,226645.199085716,0.241227841040134
"352","KENTFIELD",1841000,2492500,1472800,7700.58674157183,2117.15,9817.73674157183,392709.469662873,0.305129128836253,1994000,10425.6993228505,2866.375,13292.0743228505,531682.97291402,0,2400000,1920000,10038.7877130757,2760,12798.7877130757,511951.508523028,0
"353","KENWOOD",1550000,925000,1240000,6483.3837313614,1782.5,8265.8837313614,330635.349254456,0.0998730335153592,740000,3869.11609774793,1063.75,4932.86609774793,197314.643909917,0.175024161343048,1350000,1080000,5646.81808860509,1552.5,7199.31808860509,287972.723544204,0.127501432712537
"354","KERMAN",270000,258325,216000,1129.36361772102,310.5,1439.86361772102,57594.5447088407,0.424679705056409,206660,1080.52909832512,297.07375,1377.60284832512,55104.1139330047,0.442770227085232,231550,185240,968.533872901117,266.2825,1234.81637290112,49392.6549160447,0.456126947128499
"355","KEYES",254950,259900,203960,1066.41205310361,293.1925,1359.60455310361,54384.1821241442,0.489577029876185,207920,1087.11705276182,298.885,1386.00205276182,55440.082110473,0.476920254796281,193000,154400,807.285845259838,221.95,1029.23584525984,41169.4338103935,0.554644368568673
"356","KING CITY",324900,285000,259920,1359.00088665762,373.635,1732.63588665762,69305.435466305,0.350662434231427,228000,1192.10604092774,327.75,1519.85604092774,60794.2416371096,0.408699923380221,315000,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.312385793912781
"357","KINGS BEACH",549000,485000,439200,2296.37268936607,631.35,2927.72268936607,117108.907574643,0.13102322704852,388000,2028.67168368405,557.75,2586.42168368405,103456.867347362,0.164078638419359,515000,412000,2154.1565300975,592.25,2746.4065300975,109856.2612039,0.180199474146561
"358","KINGSBURG",257000,272500,205600,1074.98685094186,295.55,1370.53685094186,54821.4740376743,0.562753708180834,218000,1139.82068825547,313.375,1453.19568825547,58127.8275302189,0.539652496347462,276500,221200,1156.5520011106,317.975,1474.5270011106,58981.0800444239,0.51787978458864
"359","KNIGHTS LANDING",462000,339000,369600,1932.46663476707,531.3,2463.76663476707,98550.665390683,0.283898325864607,271200,1417.97876447194,389.85,1807.82876447194,72313.1505788778,0.38303486995547,174500,139600,729.90352330488,200.675,930.57852330488,37223.1409321952,0.673783971162847
"360","KNIGHTSEN",1149500,725000,919600,4808.16103174189,1321.925,6130.08603174189,245203.441269676,0.0736464244325427,580000,3032.55045499162,833.75,3866.30045499162,154652.018199665,0.195914867706711,225000,180000,941.136348100848,258.75,1199.88634810085,47995.4539240339,0.636385336647002
"361","LA HABRA",550000,536000,440000,2300.55551757985,632.5,2933.05551757985,117322.220703194,0.265818537173517,428800,2241.99592258691,616.4,2858.39592258691,114335.836903476,0.277405560260549,539500,431600,2256.63582133514,620.425,2877.06082133514,115082.432853406,0.254112471148104
"362","LA HABRA HEIGHTS",1033000,1660000,826400,4320.86154483634,1187.95,5508.81154483634,220352.461793453,0.221477026669344,1328000,6943.49483487737,1909,8852.49483487737,354099.793395095,0.12522309751236,905499.5,724399.6,3787.54885616508,1041.324425,4828.87328116508,193154.931246603,0.23949898384137
"363","LA HONDA",806000,1051000,644800,3371.35954030793,926.9,4298.25954030793,171930.381612317,0.378273056087096,840800,4396.15245268441,1208.65,5604.8024526844,224192.098107376,0.289873830622172,604725,483780,2529.46079157905,695.43375,3224.89454157905,128995.781663162,0.449745825189677
"364","LA MESA",541000,544000,432800,2262.91006365582,622.15,2885.06006365582,115402.402546233,0.225234029204279,435200,2275.45854829716,625.6,2901.05854829716,116042.341931886,0.220318170228323,540500,432400,2260.81864954893,621.575,2882.39364954893,115295.745981957,0.21649003093042
"365","LA MIRADA",580000,604500,464000,2426.0403639933,667,3093.0403639933,123721.614559732,0.334007468049942,483600,2528.51965523094,695.175,3223.69465523095,128947.786209238,0.310443000564842,557000,445600,2329.83531507632,640.55,2970.38531507632,118815.412603053,0.333014776629702
"366","LA PALMA",760000,670000,608000,3178.94944247398,874,4052.94944247398,162117.977698959,0.24567837935043,536000,2802.49490323364,770.5,3572.99490323364,142919.796129345,0.293071254499137,675000,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.278572399674602
"367","LA PUENTE",474000,470000,379200,1982.66057333245,545.1,2527.76057333245,101110.422933298,0.261337910012095,376000,1965.92926047733,540.5,2506.42926047733,100257.170419093,0.262227026725988,450000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.242201024733351
"368","LA QUINTA",425000,460000,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.470246090590937,368000,1924.10097833951,529,2453.10097833951,98124.0391335804,0.431414311438756,403500,322800,1687.77118426085,464.025,2151.79618426085,86071.8473704342,0.445301058509948
"369","LA SELVA BEACH",1237000,981788,989600,5174.15850044777,1422.55,6596.70850044777,263868.340017911,0.13038656023348,785430.4,4106.65054635216,1129.0562,5235.70674635216,209428.269854086,0.187502122853221,1082500,866000,4527.91154141852,1244.875,5772.78654141852,230911.461656741,0.203172315908238
"370","LA VERNE",650000,675000,520000,2718.83833895801,747.5,3466.33833895801,138653.53355832,0.273411329191768,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.250423974081103,599975,479980,2509.59235756358,689.97125,3199.56360756358,127982.544302543,0.305823869371789
"371","LADERA HEIGHTS",1205000,790000,964000,5040.30799760676,1385.75,6426.05799760676,257042.319904271,0.174256651145432,632000,3304.43428888742,908.5,4212.93428888742,168517.371555497,0.324361106267168,921000,736800,3852.3847848928,1059.15,4911.5347848928,196461.391395712,0.213146365094298
"372","LADERA RANCH",735000,790000,588000,3074.37873712944,845.25,3919.62873712944,156785.149485177,0.49001163075077,632000,3304.43428888742,908.5,4212.93428888742,168517.371555497,0.454579302442832,698000,558400,2919.61409321952,802.7,3722.31409321952,148892.563728781,0.496311176739926
"373","LAFAYETTE",1337500,1600012,1070000,5594.53273593282,1538.125,7132.65773593282,285306.309437313,0.291208554698865,1280009.6,6692.57533598904,1840.0138,8532.58913598904,341303.565439562,0.254998476795773,1477500,1182000,6180.12868586223,1699.125,7879.25368586223,315170.147434489,0.230036935430018
"374","LAGUNA BEACH",2125000,1800000,1700000,8888.50995428579,2443.75,11332.2599542858,453290.398171431,0.167794451573644,1440000,7529.09078480678,2070,9599.09078480678,383963.631392271,0.198296092716517,1650000,1320000,6901.66655273955,1897.5,8799.16655273955,351966.662109582,0.189390006583034
"375","LAGUNA HILLS",739999,690000,591999.2,3095.28869537013,850.99885,3946.28754537013,157851.501814805,0.306990881300904,552000,2886.15146750927,793.5,3679.65146750927,147186.058700371,0.332335926986481,680000,544000,2844.32318537145,782,3626.32318537145,145052.927414858,0.322597076573068
"376","LAGUNA NIGUEL",850000,805000,680000,3555.40398171431,977.5,4532.90398171431,181316.159268573,0.277934233724089,644000,3367.17671209414,925.75,4292.92671209414,171717.068483766,0.299542406666219,786000,628800,3287.7029760323,903.9,4191.6029760323,167664.119041292,0.298167333444653
"377","LAGUNA WOODS",359000,346000,287200,1501.63532874758,412.85,1914.48532874758,76579.413149903,0.309886033156886,276800,1447.25856196842,397.9,1845.15856196842,73806.3424787366,0.322250842038822,342250,273800,1431.57295616673,393.5875,1825.16045616673,73006.4182466694,0.274487318790717
"378","LAKE ARROWHEAD",425000,395000,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.402129101580523,316000,1652.21714444371,454.25,2106.46714444371,84258.6857777484,0.431306764826813,386000,308800,1614.57169051968,443.9,2058.47169051968,82338.8676207871,0.418479304412715
"379","LAKE ELSINORE",375000,370000,3e+05,1568.56058016808,431.25,1999.81058016808,79992.4232067232,0.409503161518402,296000,1547.64643909917,425.5,1973.14643909917,78925.8575639669,0.41365488604603,355000,284000,1484.90401589245,408.25,1893.15401589245,75726.160635698,0.437901882592854
"380","LAKE FOREST",675000,698000,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.330678281506562,558400,2919.61409321952,802.7,3722.31409321952,148892.563728781,0.310904951793882,657000,525600,2748.11813645448,755.55,3503.66813645448,140146.725458179,0.312273347808003
